File_name,Plate_in_file,row_A_antigen,row_B_antigen ,row_C_antigen,row_D_antigen,row_E_antigen,row_F_antigen,row_G_antigen,row_H_antigen,row_A_sample ,row_B_sample,row_C_sample ,row_D_sample,row_E_sample ,row_F_sample,row_G_sample ,row_H_sample,format,p24-file
2019-12-19_LRK_flaring-2_new-A3_8-plates_L80-L87.txt,7,p24-standard,Norovirus,Parainfluenzavirus 1,Coronavirus 229E,Coronavirus OC43,GFP,Metapneumovirus,RSV,BB-POS,L86,L86,L86,L86,L86,L86,L86,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-12-19_LRK_flaring-2_new-A3_8-plates_L80-L87.txt,8,p24-standard,Norovirus,Parainfluenzavirus 1,Coronavirus 229E,Coronavirus OC43,GFP,Metapneumovirus,RSV,BB-POS,L87,L87,L87,L87,L87,L87,L87,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-12-20_LRK_flaring-2_new-A3_8-plates_L88-L94.txt,1,p24-standard,Norovirus,Parainfluenzavirus 1,Coronavirus 229E,Coronavirus OC43,GFP,Metapneumovirus,RSV,BB-POS,L88,L88,L88,L88,L88,L88,L88,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-12-20_LRK_flaring-2_new-A3_8-plates_L88-L94.txt,2,p24-standard,Norovirus,Parainfluenzavirus 1,Coronavirus 229E,Coronavirus OC43,GFP,Metapneumovirus,RSV,BB-POS,L89,L89,L89,L89,L89,L89,L89,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-12-20_LRK_flaring-2_new-A3_8-plates_L88-L94.txt,3,p24-standard,Norovirus,Parainfluenzavirus 1,Coronavirus 229E,Coronavirus OC43,GFP,Metapneumovirus,RSV,BB-POS,L90,L90,L90,L90,L90,L90,L90,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-12-20_LRK_flaring-2_new-A3_8-plates_L88-L94.txt,4,p24-standard,Norovirus,Parainfluenzavirus 1,Coronavirus 229E,Coronavirus OC43,GFP,Metapneumovirus,RSV,BB-POS,L91,L91,L91,L91,L91,L91,L91,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-12-20_LRK_flaring-2_new-A3_8-plates_L88-L94.txt,5,p24-standard,Norovirus,Parainfluenzavirus 1,Coronavirus 229E,Coronavirus OC43,GFP,Metapneumovirus,RSV,BB-POS,L92,L92,L92,L92,L92,L92,L92,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-12-20_LRK_flaring-2_new-A3_8-plates_L88-L94.txt,6,p24-standard,Norovirus,Parainfluenzavirus 1,Coronavirus 229E,Coronavirus OC43,GFP,Metapneumovirus,RSV,BB-POS,L93,L93,L93,L93,L93,L93,L93,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-12-20_LRK_flaring-2_new-A3_8-plates_L88-L94.txt,7,p24-standard,Norovirus,Parainfluenzavirus 1,Coronavirus 229E,Coronavirus OC43,GFP,Metapneumovirus,RSV,BB-POS,L94,L94,L94,L94,L94,L94,L94,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-12-20-YOUNG_flaring-2_new-A3_16-plates_L95-L110.txt,1,p24-standard,Norovirus,Parainfluenzavirus 1,Coronavirus 229E,Coronavirus OC43,GFP,Metapneumovirus,RSV,BB-POS,L95,L95,L95,L95,L95,L95,L95,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-12-20-YOUNG_flaring-2_new-A3_16-plates_L95-L110.txt,2,p24-standard,Norovirus,Parainfluenzavirus 1,Coronavirus 229E,Coronavirus OC43,GFP,Metapneumovirus,RSV,BB-POS,L96,L96,L96,L96,L96,L96,L96,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-12-20-YOUNG_flaring-2_new-A3_16-plates_L95-L110.txt,3,p24-standard,Norovirus,Parainfluenzavirus 1,Coronavirus 229E,Coronavirus OC43,GFP,Metapneumovirus,RSV,BB-POS,L97,L97,L97,L97,L97,L97,L97,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-12-20-YOUNG_flaring-2_new-A3_16-plates_L95-L110.txt,4,p24-standard,Norovirus,Parainfluenzavirus 1,Coronavirus 229E,Coronavirus OC43,GFP,Metapneumovirus,RSV,BB-POS,L98,L98,L98,L98,L98,L98,L98,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-12-20-YOUNG_flaring-2_new-A3_16-plates_L95-L110.txt,5,p24-standard,Norovirus,Parainfluenzavirus 1,Coronavirus 229E,Coronavirus OC43,GFP,Metapneumovirus,RSV,BB-POS,L99,L99,L99,L99,L99,L99,L99,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-12-20-YOUNG_flaring-2_new-A3_16-plates_L95-L110.txt,6,p24-standard,Norovirus,Parainfluenzavirus 1,Coronavirus 229E,Coronavirus OC43,GFP,Metapneumovirus,RSV,BB-POS,L100,L100,L100,L100,L100,L100,L100,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-12-20-YOUNG_flaring-2_new-A3_16-plates_L95-L110.txt,7,p24-standard,Norovirus,Parainfluenzavirus 1,Coronavirus 229E,Coronavirus OC43,GFP,Metapneumovirus,RSV,BB-POS,L101,L101,L101,L101,L101,L101,L101,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-12-20-YOUNG_flaring-2_new-A3_16-plates_L95-L110.txt,8,p24-standard,Norovirus,Parainfluenzavirus 1,Coronavirus 229E,Coronavirus OC43,GFP,Metapneumovirus,RSV,BB-POS,L102,L102,L102,L102,L102,L102,L102,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-12-20-YOUNG_flaring-2_new-A3_16-plates_L95-L110.txt,9,p24-standard,Norovirus,Parainfluenzavirus 1,Coronavirus 229E,Coronavirus OC43,GFP,Metapneumovirus,RSV,BB-POS,L103,L103,L103,L103,L103,L103,L103,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-12-20-YOUNG_flaring-2_new-A3_16-plates_L95-L110.txt,10,p24-standard,Norovirus,Parainfluenzavirus 1,Coronavirus 229E,Coronavirus OC43,GFP,Metapneumovirus,RSV,BB-POS,L104,L104,L104,L104,L104,L104,L104,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-12-20-YOUNG_flaring-2_new-A3_16-plates_L95-L110.txt,11,p24-standard,Norovirus,Parainfluenzavirus 1,Coronavirus 229E,Coronavirus OC43,GFP,Metapneumovirus,RSV,BB-POS,L105,L105,L105,L105,L105,L105,L105,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-12-20-YOUNG_flaring-2_new-A3_16-plates_L95-L110.txt,12,p24-standard,Norovirus,Parainfluenzavirus 1,Coronavirus 229E,Coronavirus OC43,GFP,Metapneumovirus,RSV,BB-POS,L106,L106,L106,L106,L106,L106,L106,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-12-20-YOUNG_flaring-2_new-A3_16-plates_L95-L110.txt,13,p24-standard,Norovirus,Parainfluenzavirus 1,Coronavirus 229E,Coronavirus OC43,GFP,Metapneumovirus,RSV,BB-POS,L107,L107,L107,L107,L107,L107,L107,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-12-20-YOUNG_flaring-2_new-A3_16-plates_L95-L110.txt,14,p24-standard,Norovirus,Parainfluenzavirus 1,Coronavirus 229E,Coronavirus OC43,GFP,Metapneumovirus,RSV,BB-POS,L108,L108,L108,L108,L108,L108,L108,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-12-20-YOUNG_flaring-2_new-A3_16-plates_L95-L110.txt,15,p24-standard,Norovirus,Parainfluenzavirus 1,Coronavirus 229E,Coronavirus OC43,GFP,Metapneumovirus,RSV,BB-POS,L109,L109,L109,L109,L109,L109,L109,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2019-12-20-YOUNG_flaring-2_new-A3_16-plates_L95-L110.txt,16,p24-standard,Norovirus,Parainfluenzavirus 1,Coronavirus 229E,Coronavirus OC43,GFP,Metapneumovirus,RSV,BB-POS,L110,L110,L110,L110,L110,L110,L110,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2021-07-20-AC-set1-L400-L401-L402-L403-L169-L170.txt,1,p24-standard,HIV-p24,TTV-16,TTMV-2,Norovirus,Sapovirus,Enterovirus A,Enterovirus B ,BB-POS,L400,L400,L400,L400,L400,L400,L400,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2021-07-20-AC-set1-L400-L401-L402-L403-L169-L170.txt,2,p24-standard,HIV-p24,TTV-16,TTMV-2,Norovirus,Sapovirus,Enterovirus A,Enterovirus B ,BB-POS,L401,L401,L401,L401,L401,L401,L401,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2021-07-20-AC-set1-L400-L401-L402-L403-L169-L170.txt,3,p24-standard,HIV-p24,TTV-16,TTMV-2,Norovirus,Sapovirus,Enterovirus A,Enterovirus B ,BB-POS,L402,L402,L402,L402,L402,L402,L402,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2021-07-20-AC-set1-L400-L401-L402-L403-L169-L170.txt,4,p24-standard,HIV-p24,TTV-16,TTMV-2,Norovirus,Sapovirus,Enterovirus A,Enterovirus B ,BB-POS,L403,L403,L403,L403,L403,L403,L403,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2021-07-20-AC-set1-L400-L401-L402-L403-L169-L170.txt,5,p24-standard,HIV-p24,TTV-16,TTMV-2,Norovirus,Sapovirus,Enterovirus A,Enterovirus B ,BB-POS,L169,L169,L169,L169,L169,L169,L169,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2021-07-20-AC-set1-L400-L401-L402-L403-L169-L170.txt,6,p24-standard,HIV-p24,TTV-16,TTMV-2,Norovirus,Sapovirus,Enterovirus A,Enterovirus B ,BB-POS,L170,L170,L170,L170,L170,L170,L170,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2021-07-21-AC-set1-L20-L22-L23-L24-L161-toL168.txt,1,p24-standard,HIV-p24,TTV-16,TTMV-2,Norovirus,Sapovirus,Enterovirus A,Enterovirus B ,BB-POS,L20,L20,L20,L20,L20,L20,L20,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2021-07-21-AC-set1-L20-L22-L23-L24-L161-toL168.txt,2,p24-standard,HIV-p24,TTV-16,TTMV-2,Norovirus,Sapovirus,Enterovirus A,Enterovirus B ,BB-POS,L22,L22,L22,L22,L22,L22,L22,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2021-07-21-AC-set1-L20-L22-L23-L24-L161-toL168.txt,3,p24-standard,HIV-p24,TTV-16,TTMV-2,Norovirus,Sapovirus,Enterovirus A,Enterovirus B ,BB-POS,L23,L23,L23,L23,L23,L23,L23,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2021-07-21-AC-set1-L20-L22-L23-L24-L161-toL168.txt,4,p24-standard,HIV-p24,TTV-16,TTMV-2,Norovirus,Sapovirus,Enterovirus A,Enterovirus B ,BB-POS,L24,L24,L24,L24,L24,L24,L24,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2021-07-21-AC-set1-L20-L22-L23-L24-L161-toL168.txt,5,p24-standard,HIV-p24,TTV-16,TTMV-2,Norovirus,Sapovirus,Enterovirus A,Enterovirus B ,BB-POS,L161,L161,L161,L161,L161,L161,L161,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2021-07-21-AC-set1-L20-L22-L23-L24-L161-toL168.txt,6,p24-standard,HIV-p24,TTV-16,TTMV-2,Norovirus,Sapovirus,Enterovirus A,Enterovirus B ,BB-POS,L162,L162,L162,L162,L162,L162,L162,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2021-07-21-AC-set1-L20-L22-L23-L24-L161-toL168.txt,7,p24-standard,HIV-p24,TTV-16,TTMV-2,Norovirus,Sapovirus,Enterovirus A,Enterovirus B ,BB-POS,L163,L163,L163,L163,L163,L163,L163,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2021-07-21-AC-set1-L20-L22-L23-L24-L161-toL168.txt,8,p24-standard,HIV-p24,TTV-16,TTMV-2,Norovirus,Sapovirus,Enterovirus A,Enterovirus B ,BB-POS,L164,L164,L164,L164,L164,L164,L164,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2021-07-21-AC-set1-L20-L22-L23-L24-L161-toL168.txt,9,p24-standard,HIV-p24,TTV-16,TTMV-2,Norovirus,Sapovirus,Enterovirus A,Enterovirus B ,BB-POS,L165,L165,L165,L165,L165,L165,L165,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2021-07-21-AC-set1-L20-L22-L23-L24-L161-toL168.txt,10,p24-standard,HIV-p24,TTV-16,TTMV-2,Norovirus,Sapovirus,Enterovirus A,Enterovirus B ,BB-POS,L166,L166,L166,L166,L166,L166,L166,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2021-07-21-AC-set1-L20-L22-L23-L24-L161-toL168.txt,11,p24-standard,HIV-p24,TTV-16,TTMV-2,Norovirus,Sapovirus,Enterovirus A,Enterovirus B ,BB-POS,L167,L167,L167,L167,L167,L167,L167,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2021-07-21-AC-set1-L20-L22-L23-L24-L161-toL168.txt,12,p24-standard,HIV-p24,TTV-16,TTMV-2,Norovirus,Sapovirus,Enterovirus A,Enterovirus B ,BB-POS,L168,L168,L168,L168,L168,L168,L168,onesample-seventantigens-3rep,neg-pos-concentrations.txt
2021-07-22-AC-set1-L171-to-L180.txt,1,p24-standard,HIV-p24,TTV-16,TTMV-2,Norovirus,Sapovirus,Enterovirus A,Enterovirus B ,BB-POS,L171,L171,L171,L171,L171,L171,L171,onesample-seventantigens-3rep,neg-pos-concentrations-4.txt
2021-07-22-AC-set1-L171-to-L180.txt,2,p24-standard,HIV-p24,TTV-16,TTMV-2,Norovirus,Sapovirus,Enterovirus A,Enterovirus B ,BB-POS,L172,L172,L172,L172,L172,L172,L172,onesample-seventantigens-3rep,neg-pos-concentrations-4.txt
2021-07-22-AC-set1-L171-to-L180.txt,3,p24-standard,HIV-p24,TTV-16,TTMV-2,Norovirus,Sapovirus,Enterovirus A,Enterovirus B ,BB-POS,L173,L173,L173,L173,L173,L173,L173,onesample-seventantigens-3rep,neg-pos-concentrations-4.txt
2021-07-22-AC-set1-L171-to-L180.txt,4,p24-standard,HIV-p24,TTV-16,TTMV-2,Norovirus,Sapovirus,Enterovirus A,Enterovirus B ,BB-POS,L174,L174,L174,L174,L174,L174,L174,onesample-seventantigens-3rep,neg-pos-concentrations-4.txt
2021-07-22-AC-set1-L171-to-L180.txt,5,p24-standard,HIV-p24,TTV-16,TTMV-2,Norovirus,Sapovirus,Enterovirus A,Enterovirus B ,BB-POS,L175,L175,L175,L175,L175,L175,L175,onesample-seventantigens-3rep,neg-pos-concentrations-4.txt
2021-07-22-AC-set1-L171-to-L180.txt,6,p24-standard,HIV-p24,TTV-16,TTMV-2,Norovirus,Sapovirus,Enterovirus A,Enterovirus B ,BB-POS,L176,L176,L176,L176,L176,L176,L176,onesample-seventantigens-3rep,neg-pos-concentrations-4.txt
2021-07-22-AC-set1-L171-to-L180.txt,7,p24-standard,HIV-p24,TTV-16,TTMV-2,Norovirus,Sapovirus,Enterovirus A,Enterovirus B ,BB-POS,L177,L177,L177,L177,L177,L177,L177,onesample-seventantigens-3rep,neg-pos-concentrations-4.txt
2021-07-22-AC-set1-L171-to-L180.txt,8,p24-standard,HIV-p24,TTV-16,TTMV-2,Norovirus,Sapovirus,Enterovirus A,Enterovirus B ,BB-POS,L178,L178,L178,L178,L178,L178,L178,onesample-seventantigens-3rep,neg-pos-concentrations-4.txt
2021-07-22-AC-set1-L171-to-L180.txt,9,p24-standard,HIV-p24,TTV-16,TTMV-2,Norovirus,Sapovirus,Enterovirus A,Enterovirus B ,BB-POS,L179,L179,L179,L179,L179,L179,L179,onesample-seventantigens-3rep,neg-pos-concentrations-4.txt
2021-07-22-AC-set1-L171-to-L180.txt,10,p24-standard,HIV-p24,TTV-16,TTMV-2,Norovirus,Sapovirus,Enterovirus A,Enterovirus B ,BB-POS,L180,L180,L180,L180,L180,L180,L180,onesample-seventantigens-3rep,neg-pos-concentrations-4.txt
